src_type,src_id,dst_type,dst_id,edge_type
class_node,304,attribute_node,571,hasAttribute
class_node,231,attribute_node,555,hasAttribute
class_node,486,attribute_node,572,hasAttribute
class_node,697,attribute_node,573,hasAttribute
class_node,561,attribute_node,21,hasAttribute
class_node,171,attribute_node,5,hasAttribute
class_node,14,class_node,147,hasSubClass
class_node,154,attribute_node,205,hasAttribute
class_node,89,attribute_node,5,hasAttribute
class_node,445,attribute_node,574,hasAttribute
class_node,321,attribute_node,7,hasAttribute
class_node,355,attribute_node,391,hasAttribute
class_node,272,class_node,563,hasSubClass
class_node,214,class_node,698,hasSubClass
class_node,698,attribute_node,5,hasAttribute
class_node,35,attribute_node,575,hasAttribute
class_node,234,class_node,434,hasSubClass
class_node,359,class_node,576,hasSubClass
class_node,480,class_node,522,hasSubClass
class_node,230,attribute_node,576,hasAttribute
class_node,153,class_node,636,hasSubClass
class_node,699,attribute_node,233,hasAttribute
class_node,3,attribute_node,577,hasAttribute
class_node,300,class_node,700,hasSubClass
class_node,222,class_node,600,hasSubClass
class_node,555,attribute_node,578,hasAttribute
class_node,701,attribute_node,579,hasAttribute
class_node,272,class_node,420,hasSubClass
class_node,233,class_node,346,hasSubClass
class_node,545,attribute_node,580,hasAttribute
class_node,470,class_node,702,hasSubClass
class_node,609,attribute_node,5,hasAttribute
class_node,428,attribute_node,32,hasAttribute
class_node,381,attribute_node,524,hasAttribute
class_node,325,attribute_node,184,hasAttribute
class_node,519,attribute_node,225,hasAttribute
class_node,56,class_node,703,hasSubClass
class_node,579,class_node,704,hasSubClass
class_node,323,class_node,705,hasSubClass
class_node,4,class_node,706,hasSubClass
class_node,188,attribute_node,581,hasAttribute
class_node,112,class_node,90,hasSubClass
class_node,11,class_node,509,hasSubClass
class_node,701,attribute_node,582,hasAttribute
class_node,115,class_node,707,hasSubClass
class_node,20,attribute_node,5,hasAttribute
class_node,209,attribute_node,583,hasAttribute
class_node,466,attribute_node,584,hasAttribute
class_node,232,class_node,574,hasSubClass
class_node,581,attribute_node,585,hasAttribute
class_node,708,attribute_node,5,hasAttribute
class_node,593,class_node,709,hasSubClass
class_node,3,attribute_node,586,hasAttribute
class_node,341,attribute_node,261,hasAttribute
class_node,117,attribute_node,7,hasAttribute
class_node,656,attribute_node,5,hasAttribute
class_node,29,class_node,399,hasSubClass
class_node,147,attribute_node,587,hasAttribute
class_node,662,attribute_node,5,hasAttribute
class_node,710,attribute_node,5,hasAttribute
class_node,26,attribute_node,588,hasAttribute
class_node,74,attribute_node,589,hasAttribute
class_node,517,class_node,711,hasSubClass
class_node,625,attribute_node,7,hasAttribute
class_node,19,class_node,262,hasSubClass
class_node,712,attribute_node,5,hasAttribute
class_node,97,class_node,713,hasSubClass
class_node,365,attribute_node,141,hasAttribute
class_node,149,attribute_node,382,hasAttribute
class_node,112,class_node,714,hasSubClass
class_node,60,attribute_node,590,hasAttribute
class_node,293,attribute_node,218,hasAttribute
class_node,7,class_node,715,hasSubClass
class_node,130,attribute_node,241,hasAttribute
class_node,284,class_node,524,hasSubClass
class_node,418,attribute_node,591,hasAttribute
class_node,232,class_node,401,hasSubClass
class_node,502,attribute_node,166,hasAttribute
class_node,162,attribute_node,592,hasAttribute
class_node,716,attribute_node,593,hasAttribute
class_node,466,attribute_node,78,hasAttribute
class_node,11,class_node,641,hasSubClass
class_node,536,attribute_node,5,hasAttribute
class_node,435,class_node,197,hasSubClass
class_node,71,attribute_node,455,hasAttribute
class_node,100,class_node,370,hasSubClass
class_node,530,attribute_node,594,hasAttribute
class_node,259,attribute_node,595,hasAttribute
class_node,392,attribute_node,5,hasAttribute
class_node,16,class_node,710,hasSubClass
class_node,293,class_node,693,hasSubClass
class_node,438,attribute_node,377,hasAttribute
class_node,717,attribute_node,5,hasAttribute
class_node,278,attribute_node,596,hasAttribute
class_node,472,attribute_node,335,hasAttribute
class_node,347,attribute_node,597,hasAttribute
class_node,550,class_node,248,hasSubClass
class_node,618,attribute_node,5,hasAttribute
class_node,487,attribute_node,598,hasAttribute
class_node,33,attribute_node,599,hasAttribute
class_node,246,class_node,525,hasSubClass
class_node,190,attribute_node,600,hasAttribute
class_node,404,attribute_node,5,hasAttribute
class_node,321,attribute_node,162,hasAttribute
class_node,130,attribute_node,250,hasAttribute
class_node,357,attribute_node,601,hasAttribute
class_node,486,attribute_node,602,hasAttribute
class_node,106,class_node,16,hasSubClass
class_node,272,class_node,160,hasSubClass
class_node,94,attribute_node,603,hasAttribute
class_node,377,attribute_node,311,hasAttribute
class_node,14,attribute_node,604,hasAttribute
class_node,54,class_node,652,hasSubClass
class_node,103,class_node,491,hasSubClass
class_node,27,attribute_node,605,hasAttribute
class_node,130,attribute_node,170,hasAttribute
class_node,0,class_node,123,hasSubClass
class_node,394,class_node,319,hasSubClass
class_node,625,class_node,718,hasSubClass
class_node,1,attribute_node,606,hasAttribute
class_node,18,class_node,655,hasSubClass
class_node,275,class_node,719,hasSubClass
class_node,114,class_node,720,hasSubClass
class_node,44,attribute_node,26,hasAttribute
class_node,423,attribute_node,5,hasAttribute
class_node,369,class_node,283,hasSubClass
class_node,272,class_node,35,hasSubClass
class_node,109,attribute_node,607,hasAttribute
class_node,721,attribute_node,26,hasAttribute
class_node,372,attribute_node,608,hasAttribute
class_node,326,attribute_node,609,hasAttribute
class_node,629,attribute_node,5,hasAttribute
class_node,26,attribute_node,119,hasAttribute
class_node,253,attribute_node,55,hasAttribute
class_node,2,class_node,618,hasSubClass
class_node,207,attribute_node,610,hasAttribute
class_node,611,attribute_node,5,hasAttribute
class_node,214,class_node,722,hasSubClass
class_node,115,class_node,677,hasSubClass
class_node,132,class_node,92,hasSubClass
class_node,189,attribute_node,26,hasAttribute
class_node,272,class_node,111,hasSubClass
class_node,424,attribute_node,196,hasAttribute
class_node,672,attribute_node,611,hasAttribute
class_node,405,attribute_node,5,hasAttribute
class_node,7,class_node,174,hasSubClass
class_node,245,attribute_node,612,hasAttribute
class_node,549,attribute_node,5,hasAttribute
class_node,561,attribute_node,394,hasAttribute
class_node,490,attribute_node,121,hasAttribute
class_node,464,attribute_node,613,hasAttribute
class_node,250,attribute_node,7,hasAttribute
class_node,617,attribute_node,5,hasAttribute
class_node,250,class_node,28,hasSubClass
class_node,265,attribute_node,42,hasAttribute
class_node,564,attribute_node,21,hasAttribute
class_node,126,attribute_node,614,hasAttribute
class_node,426,attribute_node,302,hasAttribute
class_node,16,class_node,723,hasSubClass
class_node,566,attribute_node,615,hasAttribute
class_node,97,class_node,178,hasSubClass
class_node,115,class_node,165,hasSubClass
class_node,47,attribute_node,616,hasAttribute
class_node,560,attribute_node,617,hasAttribute
class_node,149,attribute_node,5,hasAttribute
class_node,232,class_node,204,hasSubClass
class_node,724,attribute_node,618,hasAttribute
class_node,115,class_node,212,hasSubClass
class_node,300,class_node,725,hasSubClass
class_node,146,attribute_node,619,hasAttribute
class_node,709,class_node,726,hasSubClass
class_node,287,attribute_node,7,hasAttribute
class_node,331,class_node,402,hasSubClass
class_node,426,attribute_node,136,hasAttribute
class_node,467,attribute_node,620,hasAttribute
class_node,9,attribute_node,6,hasAttribute
class_node,424,attribute_node,621,hasAttribute
class_node,255,attribute_node,622,hasAttribute
class_node,197,class_node,21,hasSubClass
class_node,564,attribute_node,623,hasAttribute
class_node,231,attribute_node,624,hasAttribute
class_node,21,attribute_node,625,hasAttribute
class_node,365,attribute_node,403,hasAttribute
class_node,153,class_node,727,hasSubClass
class_node,696,attribute_node,5,hasAttribute
class_node,275,class_node,728,hasSubClass
class_node,411,class_node,98,hasSubClass
class_node,729,attribute_node,5,hasAttribute
class_node,117,attribute_node,626,hasAttribute
class_node,7,class_node,266,hasSubClass
class_node,258,attribute_node,485,hasAttribute
class_node,249,attribute_node,627,hasAttribute
class_node,730,attribute_node,628,hasAttribute
class_node,731,attribute_node,629,hasAttribute
class_node,335,attribute_node,630,hasAttribute
class_node,714,attribute_node,631,hasAttribute
class_node,26,attribute_node,183,hasAttribute
class_node,438,attribute_node,40,hasAttribute
class_node,138,attribute_node,543,hasAttribute
class_node,68,attribute_node,632,hasAttribute
class_node,19,class_node,712,hasSubClass
class_node,673,class_node,256,hasSubClass
class_node,239,attribute_node,633,hasAttribute
class_node,714,attribute_node,37,hasAttribute
class_node,482,attribute_node,5,hasAttribute
class_node,455,class_node,692,hasSubClass
class_node,11,class_node,458,hasSubClass
class_node,705,attribute_node,5,hasAttribute
class_node,131,attribute_node,7,hasAttribute
class_node,34,attribute_node,634,hasAttribute
class_node,493,attribute_node,635,hasAttribute
class_node,209,attribute_node,636,hasAttribute
class_node,469,attribute_node,637,hasAttribute
class_node,313,attribute_node,180,hasAttribute
class_node,331,class_node,732,hasSubClass
class_node,733,attribute_node,275,hasAttribute
class_node,492,attribute_node,620,hasAttribute
class_node,36,class_node,564,hasSubClass
class_node,533,attribute_node,160,hasAttribute
class_node,111,attribute_node,275,hasAttribute
class_node,301,attribute_node,638,hasAttribute
class_node,244,attribute_node,5,hasAttribute
class_node,198,class_node,142,hasSubClass
class_node,89,attribute_node,133,hasAttribute
class_node,724,attribute_node,639,hasAttribute
class_node,178,attribute_node,291,hasAttribute
class_node,396,attribute_node,640,hasAttribute
class_node,347,attribute_node,7,hasAttribute
class_node,216,attribute_node,78,hasAttribute
class_node,145,attribute_node,641,hasAttribute
class_node,384,attribute_node,642,hasAttribute
class_node,505,attribute_node,643,hasAttribute
class_node,566,class_node,272,hasSubClass
class_node,144,class_node,734,hasSubClass
class_node,425,attribute_node,644,hasAttribute
class_node,87,class_node,654,hasSubClass
class_node,37,attribute_node,78,hasAttribute
class_node,499,attribute_node,7,hasAttribute
class_node,371,attribute_node,645,hasAttribute
class_node,31,attribute_node,26,hasAttribute
class_node,182,attribute_node,646,hasAttribute
class_node,106,attribute_node,647,hasAttribute
class_node,479,class_node,697,hasSubClass
class_node,385,attribute_node,5,hasAttribute
class_node,572,attribute_node,648,hasAttribute
class_node,467,attribute_node,155,hasAttribute
class_node,470,attribute_node,136,hasAttribute
class_node,286,class_node,615,hasSubClass
class_node,668,class_node,694,hasSubClass
class_node,31,class_node,416,hasSubClass
class_node,668,class_node,376,hasSubClass
class_node,447,attribute_node,649,hasAttribute
class_node,130,attribute_node,650,hasAttribute
class_node,54,class_node,598,hasSubClass
class_node,149,attribute_node,480,hasAttribute
class_node,124,attribute_node,651,hasAttribute
class_node,434,class_node,541,hasSubClass
class_node,470,class_node,735,hasSubClass
class_node,408,class_node,599,hasSubClass
class_node,7,class_node,282,hasSubClass
class_node,168,class_node,428,hasSubClass
class_node,58,attribute_node,78,hasAttribute
class_node,504,attribute_node,5,hasAttribute
class_node,580,class_node,67,hasSubClass
class_node,694,class_node,736,hasSubClass
class_node,447,attribute_node,652,hasAttribute
class_node,415,attribute_node,653,hasAttribute
class_node,2,class_node,263,hasSubClass
class_node,429,attribute_node,78,hasAttribute
class_node,566,class_node,78,hasSubClass
class_node,50,attribute_node,654,hasAttribute
class_node,80,attribute_node,101,hasAttribute
class_node,259,attribute_node,655,hasAttribute
class_node,580,class_node,688,hasSubClass
class_node,602,attribute_node,342,hasAttribute
class_node,693,attribute_node,21,hasAttribute
class_node,125,class_node,150,hasSubClass
class_node,275,class_node,604,hasSubClass
class_node,33,attribute_node,656,hasAttribute
class_node,527,class_node,737,hasSubClass
class_node,551,class_node,465,hasSubClass
class_node,10,attribute_node,17,hasAttribute
class_node,247,attribute_node,5,hasAttribute
class_node,434,class_node,345,hasSubClass
class_node,627,class_node,388,hasSubClass
class_node,319,class_node,74,hasSubClass
class_node,631,attribute_node,657,hasAttribute
class_node,738,attribute_node,5,hasAttribute
class_node,680,attribute_node,93,hasAttribute
class_node,406,attribute_node,312,hasAttribute
class_node,531,attribute_node,658,hasAttribute
class_node,341,attribute_node,75,hasAttribute
class_node,713,attribute_node,9,hasAttribute
class_node,470,class_node,213,hasSubClass
class_node,396,attribute_node,659,hasAttribute
class_node,460,attribute_node,7,hasAttribute
class_node,230,attribute_node,660,hasAttribute
class_node,29,class_node,739,hasSubClass
class_node,424,attribute_node,661,hasAttribute
class_node,140,attribute_node,662,hasAttribute
class_node,99,attribute_node,663,hasAttribute
class_node,500,attribute_node,664,hasAttribute
class_node,86,attribute_node,665,hasAttribute
class_node,189,attribute_node,666,hasAttribute
class_node,716,class_node,730,hasSubClass
class_node,306,attribute_node,5,hasAttribute
class_node,149,attribute_node,497,hasAttribute
class_node,87,class_node,659,hasSubClass
class_node,70,class_node,239,hasSubClass
class_node,115,class_node,740,hasSubClass
class_node,527,class_node,461,hasSubClass
class_node,506,attribute_node,667,hasAttribute
class_node,401,attribute_node,668,hasAttribute
class_node,246,attribute_node,2,hasAttribute
class_node,741,attribute_node,165,hasAttribute
class_node,441,attribute_node,5,hasAttribute
class_node,28,attribute_node,669,hasAttribute
class_node,237,attribute_node,670,hasAttribute
class_node,377,attribute_node,671,hasAttribute
class_node,259,attribute_node,672,hasAttribute
class_node,224,class_node,742,hasSubClass
class_node,704,class_node,743,hasSubClass
class_node,505,attribute_node,673,hasAttribute
class_node,476,attribute_node,5,hasAttribute
class_node,239,attribute_node,674,hasAttribute
class_node,9,class_node,680,hasSubClass
class_node,341,attribute_node,264,hasAttribute
class_node,90,attribute_node,37,hasAttribute
class_node,71,attribute_node,675,hasAttribute
class_node,222,class_node,716,hasSubClass
class_node,3,attribute_node,418,hasAttribute
class_node,61,attribute_node,5,hasAttribute
class_node,566,class_node,744,hasSubClass
class_node,185,attribute_node,136,hasAttribute
class_node,353,attribute_node,564,hasAttribute
class_node,153,class_node,745,hasSubClass
class_node,21,attribute_node,676,hasAttribute
class_node,120,class_node,746,hasSubClass
class_node,9,attribute_node,78,hasAttribute
class_node,747,attribute_node,5,hasAttribute
class_node,579,attribute_node,677,hasAttribute
class_node,268,attribute_node,81,hasAttribute
class_node,744,attribute_node,678,hasAttribute
class_node,736,attribute_node,679,hasAttribute
class_node,263,attribute_node,680,hasAttribute
class_node,127,attribute_node,346,hasAttribute
class_node,222,class_node,731,hasSubClass
class_node,467,attribute_node,82,hasAttribute
class_node,344,class_node,748,hasSubClass
class_node,232,class_node,464,hasSubClass
class_node,625,attribute_node,26,hasAttribute
class_node,467,attribute_node,204,hasAttribute
class_node,80,attribute_node,681,hasAttribute
class_node,616,attribute_node,682,hasAttribute
class_node,674,attribute_node,5,hasAttribute
class_node,47,class_node,343,hasSubClass
class_node,319,class_node,166,hasSubClass
class_node,311,attribute_node,81,hasAttribute
class_node,33,attribute_node,683,hasAttribute
class_node,317,attribute_node,5,hasAttribute
class_node,32,attribute_node,684,hasAttribute
class_node,48,attribute_node,524,hasAttribute
class_node,133,attribute_node,685,hasAttribute
class_node,564,attribute_node,78,hasAttribute
class_node,16,attribute_node,251,hasAttribute
class_node,18,class_node,260,hasSubClass
class_node,300,class_node,315,hasSubClass
class_node,470,class_node,238,hasSubClass
class_node,274,attribute_node,543,hasAttribute
class_node,444,attribute_node,5,hasAttribute
class_node,300,class_node,562,hasSubClass
class_node,299,attribute_node,686,hasAttribute
class_node,525,class_node,638,hasSubClass
class_node,217,attribute_node,687,hasAttribute
class_node,16,class_node,653,hasSubClass
class_node,286,attribute_node,688,hasAttribute
class_node,177,class_node,749,hasSubClass
class_node,260,class_node,606,hasSubClass
class_node,54,class_node,494,hasSubClass
class_node,98,attribute_node,689,hasAttribute
class_node,182,attribute_node,639,hasAttribute
class_node,676,attribute_node,690,hasAttribute
class_node,359,attribute_node,691,hasAttribute
class_node,91,class_node,750,hasSubClass
class_node,492,attribute_node,82,hasAttribute
class_node,605,attribute_node,271,hasAttribute
class_node,245,attribute_node,692,hasAttribute
class_node,239,attribute_node,693,hasAttribute
class_node,80,attribute_node,694,hasAttribute
class_node,214,class_node,729,hasSubClass
class_node,492,attribute_node,204,hasAttribute
class_node,214,class_node,489,hasSubClass
class_node,424,attribute_node,277,hasAttribute
class_node,665,attribute_node,231,hasAttribute
class_node,318,class_node,473,hasSubClass
class_node,413,attribute_node,485,hasAttribute
class_node,751,attribute_node,695,hasAttribute
class_node,752,attribute_node,5,hasAttribute
class_node,310,class_node,530,hasSubClass
class_node,143,attribute_node,5,hasAttribute
class_node,302,attribute_node,696,hasAttribute
class_node,647,class_node,206,hasSubClass
class_node,565,attribute_node,76,hasAttribute
class_node,0,class_node,486,hasSubClass
class_node,50,attribute_node,697,hasAttribute
class_node,259,attribute_node,698,hasAttribute
class_node,274,attribute_node,699,hasAttribute
class_node,168,class_node,605,hasSubClass
class_node,48,class_node,753,hasSubClass
class_node,189,attribute_node,700,hasAttribute
class_node,219,attribute_node,556,hasAttribute
class_node,79,attribute_node,701,hasAttribute
class_node,481,attribute_node,702,hasAttribute
class_node,356,attribute_node,0,hasAttribute
class_node,456,attribute_node,703,hasAttribute
class_node,23,attribute_node,704,hasAttribute
class_node,431,class_node,506,hasSubClass
class_node,326,attribute_node,7,hasAttribute
class_node,587,class_node,651,hasSubClass
class_node,446,attribute_node,705,hasAttribute
class_node,128,class_node,41,hasSubClass
class_node,307,attribute_node,648,hasAttribute
class_node,410,class_node,479,hasSubClass
class_node,235,class_node,663,hasSubClass
class_node,86,attribute_node,706,hasAttribute
class_node,0,class_node,560,hasSubClass
class_node,754,attribute_node,72,hasAttribute
class_node,406,attribute_node,365,hasAttribute
class_node,105,attribute_node,707,hasAttribute
class_node,739,attribute_node,5,hasAttribute
class_node,131,attribute_node,708,hasAttribute
class_node,506,attribute_node,201,hasAttribute
class_node,574,class_node,290,hasSubClass
class_node,755,attribute_node,709,hasAttribute
class_node,723,attribute_node,5,hasAttribute
class_node,232,class_node,189,hasSubClass
class_node,111,attribute_node,261,hasAttribute
class_node,176,class_node,318,hasSubClass
class_node,468,attribute_node,26,hasAttribute
class_node,258,attribute_node,7,hasAttribute
class_node,435,attribute_node,26,hasAttribute
class_node,486,attribute_node,710,hasAttribute
class_node,326,class_node,756,hasSubClass
class_node,284,class_node,534,hasSubClass
class_node,163,attribute_node,67,hasAttribute
class_node,455,class_node,313,hasSubClass
class_node,323,class_node,649,hasSubClass
class_node,13,attribute_node,5,hasAttribute
class_node,16,attribute_node,711,hasAttribute
class_node,683,attribute_node,5,hasAttribute
class_node,46,class_node,352,hasSubClass
class_node,724,attribute_node,712,hasAttribute
class_node,603,attribute_node,713,hasAttribute
class_node,752,attribute_node,714,hasAttribute
class_node,550,class_node,608,hasSubClass
class_node,547,attribute_node,715,hasAttribute
class_node,484,attribute_node,5,hasAttribute
class_node,471,attribute_node,5,hasAttribute
class_node,500,attribute_node,34,hasAttribute
class_node,565,attribute_node,716,hasAttribute
class_node,140,attribute_node,717,hasAttribute
class_node,235,attribute_node,26,hasAttribute
class_node,470,class_node,640,hasSubClass
class_node,283,class_node,87,hasSubClass
class_node,261,attribute_node,5,hasAttribute
class_node,11,class_node,476,hasSubClass
class_node,618,attribute_node,718,hasAttribute
class_node,242,class_node,93,hasSubClass
class_node,311,attribute_node,719,hasAttribute
class_node,744,class_node,757,hasSubClass
class_node,481,attribute_node,720,hasAttribute
class_node,613,attribute_node,7,hasAttribute
class_node,39,attribute_node,5,hasAttribute
class_node,431,attribute_node,42,hasAttribute
class_node,758,class_node,691,hasSubClass
class_node,226,attribute_node,721,hasAttribute
class_node,154,attribute_node,391,hasAttribute
class_node,520,class_node,389,hasSubClass
class_node,319,class_node,752,hasSubClass
class_node,759,attribute_node,5,hasAttribute
class_node,643,attribute_node,5,hasAttribute
class_node,9,class_node,760,hasSubClass
class_node,699,attribute_node,722,hasAttribute
class_node,378,attribute_node,78,hasAttribute
class_node,131,attribute_node,723,hasAttribute
class_node,491,attribute_node,5,hasAttribute
class_node,728,attribute_node,724,hasAttribute
class_node,111,attribute_node,725,hasAttribute
class_node,29,class_node,407,hasSubClass
class_node,0,class_node,230,hasSubClass
class_node,607,class_node,131,hasSubClass
class_node,34,attribute_node,726,hasAttribute
class_node,214,class_node,708,hasSubClass
class_node,355,attribute_node,205,hasAttribute
class_node,35,attribute_node,727,hasAttribute
class_node,320,attribute_node,728,hasAttribute
class_node,12,attribute_node,729,hasAttribute
class_node,378,attribute_node,730,hasAttribute
class_node,663,attribute_node,513,hasAttribute
class_node,131,attribute_node,26,hasAttribute
class_node,549,attribute_node,58,hasAttribute
class_node,36,class_node,155,hasSubClass
class_node,525,class_node,361,hasSubClass
class_node,327,attribute_node,463,hasAttribute
class_node,581,attribute_node,731,hasAttribute
class_node,227,attribute_node,5,hasAttribute
class_node,671,attribute_node,732,hasAttribute
class_node,462,attribute_node,430,hasAttribute
class_node,1,attribute_node,733,hasAttribute
class_node,228,class_node,455,hasSubClass
class_node,422,attribute_node,26,hasAttribute
class_node,379,attribute_node,734,hasAttribute
class_node,142,class_node,355,hasSubClass
class_node,398,attribute_node,564,hasAttribute
class_node,274,attribute_node,735,hasAttribute
class_node,666,attribute_node,736,hasAttribute
class_node,761,attribute_node,5,hasAttribute
class_node,70,class_node,528,hasSubClass
class_node,657,attribute_node,695,hasAttribute
class_node,18,class_node,29,hasSubClass
class_node,732,attribute_node,5,hasAttribute
class_node,442,attribute_node,5,hasAttribute
class_node,347,attribute_node,26,hasAttribute
class_node,332,attribute_node,5,hasAttribute
class_node,593,class_node,362,hasSubClass
class_node,431,class_node,565,hasSubClass
class_node,201,attribute_node,737,hasAttribute
class_node,360,class_node,751,hasSubClass
class_node,275,class_node,527,hasSubClass
class_node,179,class_node,762,hasSubClass
class_node,112,class_node,281,hasSubClass
class_node,321,attribute_node,639,hasAttribute
class_node,361,attribute_node,738,hasAttribute
class_node,320,attribute_node,5,hasAttribute
class_node,499,attribute_node,26,hasAttribute
class_node,159,attribute_node,463,hasAttribute
class_node,281,attribute_node,164,hasAttribute
class_node,115,class_node,81,hasSubClass
class_node,326,attribute_node,739,hasAttribute
class_node,229,class_node,592,hasSubClass
class_node,742,attribute_node,740,hasAttribute
class_node,207,attribute_node,741,hasAttribute
class_node,647,class_node,456,hasSubClass
class_node,214,class_node,761,hasSubClass
class_node,345,attribute_node,742,hasAttribute
class_node,0,class_node,593,hasSubClass
class_node,411,attribute_node,26,hasAttribute
class_node,116,attribute_node,5,hasAttribute
class_node,541,attribute_node,84,hasAttribute
class_node,222,attribute_node,37,hasAttribute
class_node,304,attribute_node,743,hasAttribute
class_node,48,class_node,763,hasSubClass
class_node,4,class_node,738,hasSubClass
class_node,634,attribute_node,5,hasAttribute
class_node,336,attribute_node,5,hasAttribute
class_node,764,attribute_node,5,hasAttribute
class_node,485,attribute_node,5,hasAttribute
class_node,140,attribute_node,661,hasAttribute
class_node,86,attribute_node,744,hasAttribute
class_node,765,attribute_node,5,hasAttribute
class_node,542,attribute_node,247,hasAttribute
class_node,11,class_node,60,hasSubClass
class_node,228,class_node,664,hasSubClass
class_node,48,attribute_node,55,hasAttribute
class_node,501,attribute_node,745,hasAttribute
class_node,574,attribute_node,78,hasAttribute
class_node,338,class_node,511,hasSubClass
class_node,555,attribute_node,746,hasAttribute
class_node,537,attribute_node,5,hasAttribute
class_node,533,attribute_node,286,hasAttribute
class_node,149,attribute_node,747,hasAttribute
class_node,127,attribute_node,748,hasAttribute
class_node,233,class_node,687,hasSubClass
class_node,597,attribute_node,749,hasAttribute
class_node,431,attribute_node,55,hasAttribute
class_node,14,attribute_node,6,hasAttribute
class_node,435,class_node,475,hasSubClass
class_node,573,attribute_node,5,hasAttribute
class_node,11,class_node,322,hasSubClass
class_node,737,attribute_node,5,hasAttribute
class_node,420,attribute_node,82,hasAttribute
class_node,758,class_node,582,hasSubClass
class_node,401,attribute_node,750,hasAttribute
class_node,420,attribute_node,204,hasAttribute
class_node,254,attribute_node,5,hasAttribute
class_node,612,attribute_node,5,hasAttribute
class_node,520,class_node,139,hasSubClass
class_node,400,attribute_node,55,hasAttribute
class_node,486,class_node,623,hasSubClass
class_node,325,attribute_node,751,hasAttribute
class_node,88,attribute_node,5,hasAttribute
class_node,71,attribute_node,752,hasAttribute
class_node,155,attribute_node,286,hasAttribute
class_node,311,attribute_node,753,hasAttribute
class_node,633,attribute_node,5,hasAttribute
class_node,62,attribute_node,5,hasAttribute
class_node,549,attribute_node,543,hasAttribute
class_node,428,attribute_node,754,hasAttribute
class_node,575,attribute_node,755,hasAttribute
class_node,274,attribute_node,756,hasAttribute
class_node,115,class_node,766,hasSubClass
class_node,541,attribute_node,757,hasAttribute
class_node,463,attribute_node,758,hasAttribute
class_node,502,attribute_node,78,hasAttribute
class_node,505,attribute_node,6,hasAttribute
class_node,728,attribute_node,5,hasAttribute
class_node,642,attribute_node,759,hasAttribute
class_node,306,attribute_node,423,hasAttribute
class_node,487,attribute_node,760,hasAttribute
class_node,475,class_node,758,hasSubClass
class_node,35,attribute_node,546,hasAttribute
class_node,187,attribute_node,761,hasAttribute
class_node,185,attribute_node,762,hasAttribute
class_node,78,attribute_node,763,hasAttribute
class_node,618,attribute_node,764,hasAttribute
class_node,158,attribute_node,765,hasAttribute
class_node,160,attribute_node,766,hasAttribute
class_node,108,attribute_node,519,hasAttribute
class_node,330,attribute_node,5,hasAttribute
class_node,638,attribute_node,5,hasAttribute
class_node,214,class_node,488,hasSubClass
class_node,162,attribute_node,26,hasAttribute
class_node,661,attribute_node,767,hasAttribute
class_node,181,attribute_node,768,hasAttribute
class_node,754,attribute_node,769,hasAttribute
class_node,250,class_node,514,hasSubClass
class_node,531,attribute_node,770,hasAttribute
class_node,290,attribute_node,771,hasAttribute
class_node,666,attribute_node,772,hasAttribute
class_node,749,attribute_node,773,hasAttribute
class_node,382,attribute_node,774,hasAttribute
class_node,613,attribute_node,775,hasAttribute
class_node,424,attribute_node,776,hasAttribute
class_node,32,attribute_node,777,hasAttribute
class_node,18,class_node,453,hasSubClass
class_node,245,attribute_node,778,hasAttribute
class_node,0,class_node,288,hasSubClass
class_node,725,attribute_node,5,hasAttribute
class_node,669,attribute_node,5,hasAttribute
class_node,565,attribute_node,197,hasAttribute
class_node,566,class_node,546,hasSubClass
class_node,604,class_node,498,hasSubClass
class_node,744,attribute_node,453,hasAttribute
class_node,233,attribute_node,711,hasAttribute
class_node,91,attribute_node,21,hasAttribute
class_node,233,attribute_node,585,hasAttribute
class_node,381,attribute_node,26,hasAttribute
class_node,11,class_node,594,hasSubClass
class_node,300,attribute_node,638,hasAttribute
class_node,673,class_node,721,hasSubClass
class_node,365,attribute_node,227,hasAttribute
class_node,64,class_node,767,hasSubClass
class_node,618,attribute_node,168,hasAttribute
class_node,373,attribute_node,5,hasAttribute
class_node,80,attribute_node,779,hasAttribute
class_node,344,attribute_node,5,hasAttribute
class_node,311,attribute_node,780,hasAttribute
class_node,720,attribute_node,409,hasAttribute
class_node,70,class_node,356,hasSubClass
class_node,198,attribute_node,781,hasAttribute
class_node,505,attribute_node,782,hasAttribute
class_node,450,attribute_node,5,hasAttribute
class_node,162,attribute_node,591,hasAttribute
class_node,667,attribute_node,5,hasAttribute
class_node,571,attribute_node,5,hasAttribute
class_node,140,attribute_node,141,hasAttribute
class_node,509,attribute_node,5,hasAttribute
class_node,175,attribute_node,783,hasAttribute
class_node,325,attribute_node,436,hasAttribute
class_node,111,attribute_node,75,hasAttribute
class_node,258,attribute_node,784,hasAttribute
class_node,481,attribute_node,785,hasAttribute
class_node,179,attribute_node,23,hasAttribute
class_node,478,attribute_node,786,hasAttribute
class_node,115,class_node,765,hasSubClass
class_node,326,attribute_node,787,hasAttribute
class_node,98,attribute_node,788,hasAttribute
class_node,660,attribute_node,5,hasAttribute
class_node,114,class_node,768,hasSubClass
class_node,673,attribute_node,622,hasAttribute
class_node,235,class_node,310,hasSubClass
class_node,162,attribute_node,136,hasAttribute
class_node,155,attribute_node,78,hasAttribute
class_node,413,attribute_node,789,hasAttribute
class_node,707,attribute_node,5,hasAttribute
